8.6223,6.7413,6.7609,7.3376,12.545,4.4555,7.5109,7.9718,8.3272,6.7504,7.8371,5.4665,7.6076,9.7841,12.112,11.246
8.6178,6.7245,6.7585,7.3177,12.511,4.4567,7.511,7.9566,8.3133,6.7453,7.8301,5.467,7.6052,9.753,12.079,11.21
8.6133,6.7079,6.756,7.298,12.477,4.4578,7.5111,7.9416,8.2996,6.7403,7.8233,5.4676,7.6029,9.722,12.047,11.173
8.609,6.6916,6.7537,7.2785,12.444,4.459,7.5112,7.9268,8.286,6.7355,7.8165,5.4681,7.6006,9.6913,12.014,11.138
8.6048,6.6755,6.7514,7.2594,12.411,4.46,7.5113,7.9121,8.2725,6.7309,7.8097,5.4687,7.5984,9.6607,11.982,11.102
8.6006,6.6596,6.7491,7.2405,12.379,4.4611,7.5114,7.8977,8.2592,6.7265,7.8031,5.4692,7.5962,9.6304,11.95,11.067
8.5966,6.644,6.7469,7.2218,12.347,4.4621,7.5116,7.8834,8.2459,6.7221,7.7965,5.4697,7.5941,9.6002,11.918,11.032
8.5927,6.6286,6.7447,7.2034,12.315,4.4631,7.5118,7.8693,8.2328,6.718,7.7899,5.4703,7.592,9.5702,11.887,10.997
8.5888,6.6135,6.7425,7.1853,12.283,4.464,7.5121,7.8553,8.2198,6.714,7.7835,5.4708,7.5899,9.5404,11.855,10.963
8.585,6.5985,6.7404,7.1674,12.252,4.4649,7.5123,7.8416,8.2069,6.7101,7.7771,5.4714,7.5879,9.5108,11.825,10.929
8.5814,6.5838,6.7384,7.1498,12.221,4.4658,7.5126,7.828,8.1941,6.7063,7.7708,5.4719,7.5859,9.4814,11.794,10.895
8.5778,6.5694,6.7364,7.1324,12.19,4.4666,7.513,7.8146,8.1814,6.7026,7.7646,5.4724,7.5839,9.4521,11.764,10.862
8.5743,6.5551,6.7345,7.1153,12.159,4.4674,7.5133,7.8013,8.1688,6.6991,7.7584,5.4729,7.5819,9.4231,11.733,10.829
8.5709,6.5411,6.7326,7.0984,12.129,4.4682,7.5137,7.7882,8.1564,6.6957,7.7523,5.4735,7.58,9.3942,11.704,10.796
